time(s)	cellId	rnti	lcid	packetSize
0.454013	1	22	3	1054
0.454014	1	23	3	1054
0.454015	1	24	3	1054
0.454016	1	25	3	1054
0.454017	1	26	3	1054
0.454018	1	27	3	1054
0.454018	1	28	3	1054
0.455002	1	1	3	1054
0.455003	1	2	3	1054
0.455004	1	3	3	1054
0.455004	1	4	3	1054
0.455005	1	5	3	1054
0.455006	1	6	3	1054
0.455007	1	7	3	1054
0.455008	1	8	3	1054
0.455009	1	9	3	1054
0.45501	1	10	3	1054
0.455011	1	11	3	1054
0.455011	1	12	3	1054
0.455012	1	21	3	1054
0.455013	1	22	3	1054
0.455014	1	23	3	1054
0.455015	1	24	3	1054
0.455016	1	25	3	1054
0.455017	1	26	3	1054
0.455018	1	27	3	1054
0.455018	1	28	3	1054
0.456002	1	1	3	1054
0.456003	1	2	3	1054
0.456004	1	3	3	1054
0.456004	1	4	3	1054
0.456005	1	5	3	1054
0.456006	1	6	3	1054
0.456007	1	7	3	1054
0.456008	1	8	3	1054
0.456009	1	9	3	1054
0.45601	1	10	3	1054
0.456011	1	11	3	1054
0.456011	1	12	3	1054
0.456012	1	21	3	1054
0.456013	1	22	3	1054
0.456014	1	23	3	1054
0.456015	1	24	3	1054
0.456016	1	25	3	1054
0.456017	1	26	3	1054
0.456018	1	27	3	1054
0.456018	1	28	3	1054
0.457002	1	1	3	1054
0.457003	1	2	3	1054
0.457004	1	3	3	1054
0.457004	1	4	3	1054
0.457005	1	5	3	1054
0.457006	1	6	3	1054
0.457007	1	7	3	1054
0.457008	1	8	3	1054
0.457009	1	9	3	1054
0.45701	1	10	3	1054
0.457011	1	11	3	1054
0.457011	1	12	3	1054
0.457012	1	21	3	1054
0.457013	1	22	3	1054
0.457014	1	23	3	1054
0.457015	1	24	3	1054
0.457016	1	25	3	1054
0.457017	1	26	3	1054
0.457018	1	27	3	1054
0.457018	1	28	3	1054
0.458002	1	1	3	1054
0.458003	1	2	3	1054
0.458004	1	3	3	1054
0.458004	1	4	3	1054
0.458005	1	5	3	1054
0.458006	1	6	3	1054
0.458007	1	7	3	1054
0.458008	1	8	3	1054
0.458009	1	9	3	1054
0.45801	1	10	3	1054
0.458011	1	11	3	1054
0.458011	1	12	3	1054
0.458012	1	21	3	1054
0.458013	1	22	3	1054
0.458014	1	23	3	1054
0.458015	1	24	3	1054
0.458016	1	25	3	1054
0.458017	1	26	3	1054
0.458018	1	27	3	1054
0.458018	1	28	3	1054
0.459002	1	1	3	1054
0.459003	1	2	3	1054
0.459004	1	3	3	1054
0.459004	1	4	3	1054
0.459005	1	5	3	1054
0.459006	1	6	3	1054
0.459007	1	7	3	1054
0.459008	1	8	3	1054
0.459009	1	9	3	1054
0.45901	1	10	3	1054
0.459011	1	11	3	1054
0.459011	1	12	3	1054
