time(s)	cellId	rnti	lcid	packetSize
0.437504	3	1	3	1530
0.437603	1	1	3	1530
0.437604	3	1	3	1530
0.437703	1	1	3	1530
0.437704	3	1	3	1530
0.437803	1	1	3	1530
0.437804	3	1	3	1530
0.437903	1	1	3	1530
0.437904	3	1	3	1530
0.438003	1	1	3	1530
0.438004	3	1	3	1530
0.438103	1	1	3	1530
0.438104	3	1	3	1530
0.438203	1	1	3	1530
0.438204	3	1	3	1530
0.438303	1	1	3	1530
0.438304	3	1	3	1530
0.438403	1	1	3	1530
0.438404	3	1	3	1530
0.438503	1	1	3	1530
0.438504	3	1	3	1530
0.438603	1	1	3	1530
0.438604	3	1	3	1530
0.438703	1	1	3	1530
0.438704	3	1	3	1530
0.438803	1	1	3	1530
0.438804	3	1	3	1530
0.438903	1	1	3	1530
0.438904	3	1	3	1530
0.439003	1	1	3	1530
0.439004	3	1	3	1530
0.439103	1	1	3	1530
0.439104	3	1	3	1530
0.439203	1	1	3	1530
0.439204	3	1	3	1530
0.439303	1	1	3	1530
0.439304	3	1	3	1530
0.439403	1	1	3	1530
0.439404	3	1	3	1530
0.439503	1	1	3	1530
0.439504	3	1	3	1530
0.439603	1	1	3	1530
0.439604	3	1	3	1530
0.439703	1	1	3	1530
0.439704	3	1	3	1530
0.439803	1	1	3	1530
0.439804	3	1	3	1530
0.439903	1	1	3	1530
0.439904	3	1	3	1530
0.440003	1	1	3	1530
0.440004	3	1	3	1530
0.440103	1	1	3	1530
0.440104	3	1	3	1530
0.440203	1	1	3	1530
0.440204	3	1	3	1530
0.440303	1	1	3	1530
0.440304	3	1	3	1530
0.440403	1	1	3	1530
0.440404	3	1	3	1530
0.440503	1	1	3	1530
0.440504	3	1	3	1530
0.440603	1	1	3	1530
0.440604	3	1	3	1530
0.440703	1	1	3	1530
0.440704	3	1	3	1530
0.440803	1	1	3	1530
0.440804	3	1	3	1530
0.440903	1	1	3	1530
0.440904	3	1	3	1530
0.441003	1	1	3	1530
0.441004	3	1	3	1530
0.441103	1	1	3	1530
0.441104	3	1	3	1530
0.441203	1	1	3	1530
0.441204	3	1	3	1530
0.441303	1	1	3	1530
0.441304	3	1	3	1530
0.441403	1	1	3	1530
0.441404	3	1	3	1530
0.441503	1	1	3	1530
0.441504	3	1	3	1530
0.441603	1	1	3	1530
0.441604	3	1	3	1530
0.441703	1	1	3	1530
0.441704	3	1	3	1530
0.441803	1	1	3	1530
0.441804	3	1	3	1530
