Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	rnti	tbSize	mcs	rank	rv	SINR(dB)	CQI	corrupt	TBler
1.28436	DL	128	4	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
1.28436	DL	128	4	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.28536	DL	128	5	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
1.28536	DL	128	5	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.28636	DL	128	6	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
1.28636	DL	128	6	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.28736	DL	128	7	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
1.28736	DL	128	7	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.28836	DL	128	8	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
1.28893	DL	128	8	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
1.28936	DL	128	9	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
1.28993	DL	128	9	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
1.29036	DL	129	0	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
1.29093	DL	129	0	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
1.29136	DL	129	1	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
1.29193	DL	129	1	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
1.29236	DL	129	2	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
1.29293	DL	129	2	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
1.29336	DL	129	3	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.29393	DL	129	3	0	1	12	1	0	1	21025	16	1	0	28.3673	15	0	0
1.29436	DL	129	4	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.29493	DL	129	4	0	1	12	1	0	1	48356	28	1	0	28.3673	15	0	0
1.29536	DL	129	5	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
